crn,catalog_id,section,credits,title,meetings,primary_instructor
58406,IN 0216,01C,3.000,Kitchen and Bath Design,"[{'days': 'TR', 'times': '0930am-1230pm', 'dates': '05/29-06/07', 'location': 'CNS 2'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '06/12-07/31', 'location': 'CNS 2'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '07/05-07/05', 'location': 'CNS 2'}]",Veronica P.  Whitlock
58407,IN 0216,01N,0.000,Kitchen and Bath Design,"[{'days': 'TR', 'times': '0930am-1230pm', 'dates': '05/29-06/07', 'location': 'CNS 2'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '06/12-07/31', 'location': 'CNS 2'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '07/05-07/05', 'location': 'CNS 2'}]",Veronica P.  Whitlock
58121,IN 0220,01C,3.000,Perspective Techniques,"[{'days': 'W', 'times': '0930am-1230pm', 'dates': '05/30-06/06', 'location': 'DLH 107'}, {'days': 'F', 'times': '0930am-1230pm', 'dates': '06/01-06/01', 'location': 'DLH 107'}, {'days': 'M', 'times': '0930am-1230pm', 'dates': '06/04-07/30', 'location': 'DLH 107'}]",Robert A.  Hardy
58122,IN 0220,01N,0.000,Perspective Techniques,"[{'days': 'W', 'times': '0930am-1230pm', 'dates': '05/30-06/06', 'location': 'DLH 107'}, {'days': 'F', 'times': '0930am-1230pm', 'dates': '06/01-06/01', 'location': 'DLH 107'}, {'days': 'M', 'times': '0930am-1230pm', 'dates': '06/04-07/30', 'location': 'DLH 107'}]",Robert A.  Hardy
58192,IL 0298,01,0.000-3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Anita G.  Deeg-Carlin
58330,MG 0380,OL1,3.000,"Performance, Compensation, and Reward","[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Mousumi   Bhattacharya
58157,MG 0391,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58153,MG 0393,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58200,MG 0400,OL1,3.000,Organizational Behavior,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/04-06/30', 'location': 'ONLINE '}]",Lisa   Stafford
58108,MG 0500,01,3.000,Leadership,"[{'days': 'MTWR', 'times': '0600pm-0930pm', 'dates': '08/13-08/23', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '08/18-08/25', 'location': 'DSB 112'}]",Lisa A.  Mainiero
58164,MG 0540,01,3.000,Cross-Cultural Management,"[{'days': 'MW', 'times': '0600pm-0930pm', 'dates': '06/04-06/30', 'location': 'DSB 105'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '06/16-06/23', 'location': 'DSB 105'}]",Carl A.  Scheraga
58206,MOT 0420,01,3.000,Design for Economy and Reliability,"[{'days': 'W', 'times': '0600pm-1000pm', 'dates': '05/21-08/01', 'location': 'BNW 127'}]",Kevin J.  Violette
58204,MK 0101,OL1,3.000,Principles of Marketing,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Camelia   Micu
58333,MK 0241,OL1,3.000,Digital Marketing,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/18', 'location': 'ONLINE '}]",Camelia   Micu
58152,MK 0391,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58154,MK 0393,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58109,MK 0400,OL1,3.000,Marketing Management,"[{'days': '\xa0', 'times': 'TBA', 'dates': '08/06-08/25', 'location': 'ONLINE '}]",Gerald O.  Cavallo
58205,MK 0580,OL1,3.000,Multivariate Data Analysis for Decision Making,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/04', 'location': 'ONLINE '}]",Michael R.  Sciandra
58402,FT 0425,01,3.000,Private Practice and Small Business Management,"[{'days': 'MTWR', 'times': '0830am-0445pm', 'dates': '06/25-06/28', 'location': 'CNS 101'}]",Carrie Meredith  Rosenbloom
58029,FT 0433,01,3.000,Social Justice and Diversity in Professional Practice,"[{'days': 'RF', 'times': '0900am-0400pm', 'dates': '06/15-06/29', 'location': 'CNS 108'}]",Sooyeon   Lee-Garland
58030,FT 0447,01,3.000,Lifespan Human Development,"[{'days': 'TR', 'times': '0900am-0500pm', 'dates': '05/21-06/01', 'location': 'CNS 203'}]",Virginia A.  Kelly
58031,FT 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'TR', 'times': '0430pm-0830pm', 'dates': '07/09-08/03', 'location': 'CNS 106'}]",Joseph A.  Graziano
58251,FT 0470,01,3.000,Professional Practice with LGBTQ Youth and Families,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/03', 'location': 'ONLINE '}, {'days': 'T', 'times': '1000am-0500pm', 'dates': '07/17-07/17', 'location': 'CNS 108'}, {'days': 'T', 'times': '1000am-0500pm', 'dates': '07/31-07/31', 'location': 'CNS 101'}]",Erica E.  Hartwell
58032,FT 0550,01,3.000,Introduction to Marriage and Family Therapy,"[{'days': 'TWR', 'times': '1000am-0430pm', 'dates': '06/05-06/13', 'location': 'CNS 206'}]",Maryann Hayes  LaBella
58033,FT 0552,01,3.000,Intervention in Structural and Strategic Family Therapy,"[{'days': 'MTW', 'times': '1030am-0530pm', 'dates': '05/21-05/30', 'location': 'CNS 108'}]",Rona   Preli
58034,FT 0553,01,3.000,Family Therapy Pre-Practicum,"[{'days': 'MTWRF', 'times': '0900am-1230pm', 'dates': '06/04-06/15', 'location': 'SWH 102'}]",Nicole B.  O'Brien
58387,FT 0553,02,3.000,Family Therapy Pre-Practicum,"[{'days': 'MTWRF', 'times': '0130pm-0500pm', 'dates': '06/04-06/15', 'location': 'SWH 102'}]",Nicole B.  O'Brien
58056,FT 0559,01,3.000,Practicum in Family Therapy I,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Leah P.  Brown
58057,FT 0559,02,3.000,Practicum in Family Therapy I,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Christine B.  Walker
58035,FT 0560,01,3.000,Practicum in Family Therapy II,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Leah P.  Brown
58058,FT 0560,02,3.000,Practicum in Family Therapy II,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Christine B.  Walker
58036,FT 0580,01,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Maryann Hayes  LaBella
58037,FT 0580,02,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Rona   Preli
58169,FT 0581,01,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Maryann Hayes  LaBella
58191,FT 0581,02,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/04-08/01', 'location': 'SWH 102'}]",Rona   Preli
58170,FT 0582,01,1.000,Continuing Internshp in Family Therapy,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/06-08/01', 'location': 'BY ARR '}]",Nicole B.  O'Brien
58434,MA 0016,01,3.000,Concepts of Calculus,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '06/04-06/29', 'location': 'BNW GR22'}]",Daniel J.  Ryan
58012,MA 0017,01,3.000,Introduction to Probability and Statistics,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/04-06/29', 'location': 'NHS 405'}]",Mary V.  Grant
58013,MA 0119,01,3.000,Applied Calculus I,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '06/04-06/29', 'location': 'NHS 405'}]",Edward T.  Giegengack
58014,MA 0120,01,3.000,Applied Calculus II,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '07/09-08/03', 'location': 'BNW 334'}]",Edward T.  Giegengack
58352,MA 0217,OL1,3.000,Accelerated Statistics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Irene T.  Mulvey
58450,MA 0217,OL2,3.000,Accelerated Statistics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Irene T.  Mulvey
58420,MA 0495C,01,3.000,Special Topics: Cryptography,"[{'days': 'MW', 'times': '0600pm-0900pm', 'dates': '07/09-08/18', 'location': 'BNW 341'}]",Benjamin   Fine
58353,MA 0510,01,3.000,Foundations and Set Theory,"[{'days': 'TR', 'times': '0600pm-0900pm', 'dates': '07/10-08/14', 'location': 'BNW 341'}]",Matthew C.  Duckett
58354,MA 0550,01,3.000,Classical Financial Mathematics,"[{'days': 'MW', 'times': '0600pm-0900pm', 'dates': '05/23-07/02', 'location': 'BNW 340'}]",Alan   Anderson
58455,MA 0590,BF,0.000,Capstone Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Benjamin   Fine
58472,MA 0599,PB,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Paul   Baginski
58141,ME 0362,OL1,3.000,Turbomachinery,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/10', 'location': 'ONLINE '}]",Shahrokh   Etemad
58336,ME 0423,OL1,3.000,Thermal Management of Microdevices,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/10', 'location': 'ONLINE '}]",Mehdi   Safari Qariq
58144,ME 0453,OL1,3.000,Turbomachinery,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/10', 'location': 'ONLINE '}]",Shahrokh   Etemad
58235,MU 0102,01,3.000,History and Development of Rock,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '05/23-05/30', 'location': 'JGS 25'}]",Brian Q.  Torff
58236,MU 0104,OL1,3.000,History of Music: 1700-1964,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/18', 'location': 'ONLINE '}]",Michael Anthony  Ciavaglia
58237,MU 0201,OL1,3.000,Hip-Hop and Its Antecedants,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Laura   Nash
58356,MU 0201,OL2,3.000,Hip-Hop and Its Antecedants,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Andrew P  Virdin
58060,NS 0110,01,3.000,Introduction to Professional Nursing,"[{'days': 'MTWRF', 'times': '0800am-0400pm', 'dates': '06/01-06/08', 'location': 'NHS 204'}, {'days': 'M', 'times': '0800am-1130am', 'dates': '06/11-06/11', 'location': 'NHS 204'}]",Carole A.  Pomarico
58061,NS 0112,01,3.000,Healthcare Delivery Systems,"[{'days': 'M', 'times': '1200pm-0400pm', 'dates': '06/11-06/11', 'location': 'NHS 203'}, {'days': 'MTWRF', 'times': '0800am-0400pm', 'dates': '06/12-06/19', 'location': 'NHS 203'}]",Sally O.  Gerard
58062,NS 0112,OL1,3.000,Healthcare Delivery Systems,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/04-07/06', 'location': 'ONLINE '}]",Jessica   Planas
58063,NS 0270,01,4.000,Health Assessment,"[{'days': 'MTWRF', 'times': '0800am-1130am', 'dates': '06/20-06/29', 'location': 'NHS 204'}, {'days': 'MTWRF', 'times': '1200pm-0400pm', 'dates': '06/20-06/29', 'location': 'NHS 308'}, {'days': 'MTWRF', 'times': '1200pm-0400pm', 'dates': '06/20-06/29', 'location': 'NHS 205'}]",Mary M  Murphy
58064,NS 0270L,01,0.000,Health Assessment Lab,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/20-06/29', 'location': 'BY ARR '}]",Danielle E.  Hall
58179,NS 0270L,02,0.000,Health Assessment Lab,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/20-06/29', 'location': 'BY ARR '}]",Sheila S.  Iacono
58180,NS 0270L,03,0.000,Health Assessment Lab,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/20-06/29', 'location': 'BY ARR '}]",Laura A.  Conklin
58065,NS 0272,01,4.000,Geriatric Nursing,"[{'days': 'MTWRF', 'times': '0830am-0300pm', 'dates': '07/05-07/11', 'location': 'NHS 204'}, {'days': 'F', 'times': '0830am-0300pm', 'dates': '07/20-07/20', 'location': 'NHS 204'}, {'days': 'M', 'times': '0900am-1200pm', 'dates': '07/23-07/23', 'location': 'NHS 204'}]",Kathleen D.  Lovanio
58066,NS 0272C,01,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'NWG '}]",Patricia A.  Lamb
58067,NS 0272C,02,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'JHE '}]",Mary Anne   Caserta
58068,NS 0272C,03,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'JHE '}]",Amanda   Costella
58069,NS 0272C,04,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'NWG '}]",Kelly Ann  Sullivan
58147,NS 0272C,05,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'VA '}]",Laura A.  Conklin
58207,NS 0272C,06,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'LCH '}]",Jeanne G.  Arsenault
58369,NS 0272C,07,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'LCH '}]",Kathleen D.  Lovanio
58370,NS 0272C,08,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/12-07/19', 'location': 'LUDLW '}]",Hilary Anne  Bartholomay
58070,NS 0307,01,4.000,Fundamentals of Nursing Care,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/30-08/17', 'location': 'NHS 204'}, {'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/30-08/17', 'location': 'NHS 205'}, {'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/30-08/17', 'location': 'NHS 308'}]",Katherine Marie  Saracino
58071,NS 0307L,01,0.000,Fundamentals of Nursing Care Lab,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/30-08/17', 'location': 'BY ARR '}]",Susan B  Reynolds
58182,NS 0307L,02,0.000,Fundamentals of Nursing Care Lab,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/30-08/17', 'location': 'BY ARR '}]",Laura A.  Conklin
58183,NS 0307L,03,0.000,Fundamentals of Nursing Care Lab,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/30-08/17', 'location': 'BY ARR '}]",Mary M  Murphy
58454,NS 0307L,04,0.000,Fundamentals of Nursing Care Lab,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/30-08/17', 'location': 'BY ARR '}]",Susan N.  Bartos
58072,NS 0312,01,5.000,Medical Surgical Nursing I,"[{'days': 'MT', 'times': '0800am-0100pm', 'dates': '05/21-05/22', 'location': 'NHS 410'}, {'days': 'T', 'times': '0800am-0100pm', 'dates': '05/29-05/29', 'location': 'NHS 410'}, {'days': 'M', 'times': '0800am-0100pm', 'dates': '06/04-06/04', 'location': 'NHS 410'}, {'days': 'R', 'times': '0800am-0100pm', 'dates': '06/07-06/07', 'location': 'NHS 410'}, {'days': 'R', 'times': '0800am-0100pm', 'dates': '06/14-06/14', 'location': 'NHS 410'}, {'days': 'MTW', 'times': '0800am-1200pm', 'dates': '06/18-06/20', 'location': 'NHS 410'}, {'days': 'R', 'times': '0800am-1000am', 'dates': '06/21-06/21', 'location': 'NHS 410'}]",Rose   Iannino-Renz
58073,NS 0312C,01,0.000,Medical Surgical Nursing I Clinical,"[{'days': 'W', 'times': '0700am-1100am', 'dates': '05/23-05/23', 'location': 'VA '}, {'days': 'WR', 'times': '0700am-0500pm', 'dates': '05/24-05/31', 'location': 'VA '}, {'days': 'MTW', 'times': '0700am-0500pm', 'dates': '06/05-06/13', 'location': 'VA '}]",Laura A.  Conklin
58371,NS 0312C,02,0.000,Medical Surgical Nursing I Clinical,"[{'days': 'W', 'times': '0700am-1100am', 'dates': '05/23-05/23', 'location': 'STV '}, {'days': 'WR', 'times': '0700am-0500pm', 'dates': '05/24-05/31', 'location': 'STV '}, {'days': 'MTW', 'times': '0700am-0500pm', 'dates': '06/05-06/13', 'location': 'STV '}]",Rose   Iannino-Renz
58208,NS 0314,01,4.000,Maternal and Newborn Nursing,"[{'days': 'TR', 'times': '0900am-0100pm', 'dates': '06/05-07/12', 'location': 'NHS 224'}]",Christa Palancia  Esposito
58209,NS 0314C,01,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'MWF', 'times': '0700am-0200pm', 'dates': '06/04-06/15', 'location': 'STAMH '}]",Kelly Ann  Sullivan
58210,NS 0314C,02,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'MWF', 'times': '0700am-0200pm', 'dates': '06/18-06/29', 'location': 'STAMH '}]",Kelly Ann  Sullivan
58211,NS 0314C,03,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'MW', 'times': '0700am-0400pm', 'dates': '06/04-06/11', 'location': 'BH '}, {'days': 'M', 'times': '0700am-0400pm', 'dates': '07/02-07/09', 'location': 'BH '}]",Carrie   Wolf
58212,NS 0314C,04,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'F', 'times': '0700am-0530pm', 'dates': '06/08-06/08', 'location': 'BH '}, {'days': 'F', 'times': '0700am-0530pm', 'dates': '06/29-07/13', 'location': 'BH '}]",Heather E.  Kovac
58213,NS 0314C,05,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'WF', 'times': '0700am-0530pm', 'dates': '06/06-06/15', 'location': 'WTBRY '}]",Suzanne T.  Turner
58214,NS 0314C,06,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'WF', 'times': '0700am-0530pm', 'dates': '06/20-06/29', 'location': 'WTBRY '}]",Suzanne T.  Turner
58215,NS 0314C,07,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'U', 'times': '0700am-0700pm', 'dates': '06/10-07/01', 'location': 'WTBRY '}]",Vanessa Adema  Daou
58373,NS 0314C,08,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'WFU', 'times': '0700am-0530pm', 'dates': '07/06-07/13', 'location': 'WTBRY '}]",Suzanne T.  Turner
58074,NS 0330,OL1,4.000,"Community, Public, and Global Health Nursing","[{'days': '\xa0', 'times': 'TBA', 'dates': '05/11-05/21', 'location': 'ONLINE '}]",Diana R.  Mager
58075,NS 0330C,01,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0430pm', 'dates': '05/22-05/31', 'location': 'STV '}]",Kathleen D.  Lovanio
58076,NS 0330C,02,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0430pm', 'dates': '05/22-05/31', 'location': 'MILY '}, {'days': 'W', 'times': '1200pm-0300pm', 'dates': '05/23-05/23', 'location': 'BNW 341'}]",Geraldine M.  Chalykoff
58077,NS 0330C,03,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0430pm', 'dates': '05/22-05/31', 'location': 'VA '}]",Laura A.  Conklin
58078,NS 0330C,04,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0430pm', 'dates': '05/22-05/31', 'location': 'BPS '}]",Jessica   Planas
58079,NS 0330C,05,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0430pm', 'dates': '05/22-05/31', 'location': 'NCRGUA '}]",Lydia H.  Greiner
58375,NS 0330C,06,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0430pm', 'dates': '05/22-05/31', 'location': 'BPS '}, {'days': 'TWR', 'times': '0800am-0200pm', 'dates': '05/22-05/31', 'location': 'NHS 407'}]",Kelly Ann  Sullivan
58445,NS 0330C,07,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0430pm', 'dates': '05/22-05/31', 'location': 'NHD '}]",Theresa Tavella  Quell
58080,NS 0332,01,4.000,Transition to Professional Nursing,"[{'days': 'F', 'times': '0800am-0830am', 'dates': '06/01-06/01', 'location': 'NHS 204'}, {'days': 'F', 'times': '0100pm-0200pm', 'dates': '06/01-06/01', 'location': 'NHS 204'}, {'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '07/16-08/17', 'location': 'NHS 203'}]",Mary M  Murphy
58190,NS 0332C,01,0.000,Transition to Professional Nursing Clinical,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/16-08/17', 'location': 'BY ARR '}]",TBA
58376,NS 0602,01,3.000,Healthcare Economics and Marketing,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '06/06-06/06', 'location': 'NHS 405'}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '06/20-06/20', 'location': 'NHS 405'}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '07/11-07/11', 'location': 'NHS 405'}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '08/08-08/08', 'location': 'NHS 405'}]",Anna-Maria   Aksan
58377,NS 0604,01,4.000,Advanced Health Assessment,"[{'days': 'W', 'times': '0500pm-0900pm', 'dates': '05/21-08/17', 'location': 'NHS 204'}]",Jaclyn Elizabeth  Conelius
58126,NS 0605,01,3.000,Advanced Healthcare Policy,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/22-05/22', 'location': 'NHS 210'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/26-06/26', 'location': 'NHS 210'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '07/24-07/24', 'location': 'NHS 210'}]",Karen H.  Burrows
58127,NS 0611,01,3.000,Population Health,"[{'days': 'M', 'times': '0500pm-0800pm', 'dates': '05/21-05/21', 'location': 'NHS 404'}, {'days': 'T', 'times': '0900am-0100pm', 'dates': '05/22-05/29', 'location': 'NHS 404'}, {'days': 'T', 'times': '1100am-0100pm', 'dates': '06/05-06/05', 'location': 'NHS 404'}, {'days': 'T', 'times': '0600pm-0800pm', 'dates': '06/19-06/19', 'location': 'NHS 404'}]",Diana R.  Mager
58128,NS 0612,01,3.000,Research Translation for Clinical Practice,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '05/23-05/30', 'location': 'NHS 410'}, {'days': 'FS', 'times': '0830am-0430pm', 'dates': '06/08-06/09', 'location': 'NHS 411'}, {'days': 'FS', 'times': '0830am-0430pm', 'dates': '06/22-06/23', 'location': 'NHS 411'}, {'days': 'F', 'times': '0830am-0430pm', 'dates': '07/06-07/06', 'location': 'NHS 411'}]",Eileen R.  O'Shea
58216,NS 0614,01,3.000,Information Technology for Healthcare Improvement,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/29-05/29', 'location': 'NHS 410'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/19-06/19', 'location': 'NHS 410'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '07/17-07/17', 'location': 'NHS 410'}]",Karen H.  Burrows
58129,NS 0641,01,3.000,Advanced Pharmacology,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '05/21-08/17', 'location': 'NHS 411'}]",Ralph V.  Tremaglio
58130,NS 0644,01,4.000,Practicum in Adult Health I,"[{'days': 'W', 'times': '0500pm-0830pm', 'dates': '05/23-05/23', 'location': 'NHS 403'}, {'days': 'W', 'times': 'TBA', 'dates': '06/20-06/20', 'location': 'ONLINE '}, {'days': 'W', 'times': 'TBA', 'dates': '07/18-07/18', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0830pm', 'dates': '08/15-08/15', 'location': 'NHS 403'}]",Rose   Iannino-Renz
58131,NS 0666A,01,4.000,Practicum I: PMHNP,"[{'days': 'T', 'times': '0500pm-0600pm', 'dates': '05/22-05/22', 'location': 'NHS 405'}, {'days': 'T', 'times': '0100pm-0400pm', 'dates': '08/14-08/14', 'location': 'NHS 405'}]",Kathleen A.  Wheeler
58185,NS 0667,01,2.000,Psychopharmacology,"[{'days': 'W', 'times': '0500pm-0800pm', 'dates': '05/21-07/25', 'location': 'NHS 411'}]",Michael Peter  O'Toole
58132,NS 0670,01,3.000,Human Anatomy and Physiology for Nurse Anesthetists,"[{'days': 'TR', 'times': '0100pm-0400pm', 'dates': '05/21-07/17', 'location': 'NHS 411'}]",Christine   Earls
58133,NS 0687,01,1.000-6.000,DNP Immersion,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/17', 'location': 'BY ARR '}]",Joyce Muriel  Shea
58134,NS 0687,02,1.000-6.000,DNP Immersion,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/17', 'location': 'BY ARR '}]",Nancy A.  Moriber
58467,NS 0687F,01,1.000,DNP Immersion,"[{'days': 'TBA', 'times': '0', 'dates': 'TBA', 'location': 'IDEA Course Eval - NO'}]",05/21-08/17
58466,NS 0698,KW,2.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/17', 'location': 'BY ARR '}]",Kathleen A.  Wheeler
58135,NSAN 0673,01,3.000,Chemistry and Physics for Nurse Anesthetists,"[{'days': 'W', 'times': '1230pm-0430pm', 'dates': '05/21-08/17', 'location': 'NHS 411'}]",Nancy A.  Moriber
58136,NSAN 0675,01,1.000,Clinical Orientation and Specialty Rotations,"[{'days': 'WR', 'times': '0700am-1200pm', 'dates': '05/21-08/17', 'location': 'NHS 411'}]",Nancy A.  Moriber
58137,NSAN 0678,01,2.000,Regional Anesthesia and Pain Management in Clinical Practice,"[{'days': 'W', 'times': '0100pm-0500pm', 'dates': '05/21-08/17', 'location': 'NHS 210'}]",Steven Lewis  Belmont
58138,NSAN 0680,01,2.000,Clinical Practicum III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/17', 'location': 'BY ARR '}]",Nancy A.  Moriber
58139,NSAN 0687,01,3.000,Principles of Nurse Anesthesia Practice II,"[{'days': 'MR', 'times': '1230pm-0330pm', 'dates': '05/21-08/17', 'location': 'NHS 210'}]",John J.  Orazietti
58378,NSMW 0623,01,3.000,Women's Primary Care and Gynecological Health II,"[{'days': 'W', 'times': '0900am-0200pm', 'dates': '06/06-08/15', 'location': 'NHS 208'}]",Christa Palancia  Esposito
58379,NSMW 0624,01,3.000,Women's Primary Care and Gynecological Health Clinical,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/17', 'location': 'BY ARR '}]",Christa Palancia  Esposito
