crn,catalog_id,section,credits,title,meetings,primary_instructor
55251,IN 0122,02,3.000,Rendering,"[{'days': 'MW', 'times': '1230pm-0330pm', 'dates': '05/27-06/10', 'location': 'DLH 107'}, {'days': 'M', 'times': '1230pm-0330pm', 'dates': '06/15-07/27', 'location': 'DLH 107'}]",Robert A.  Hardy
55253,IN 0215,02,3.000,Lighting for Interiors,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '05/26-06/04', 'location': 'DLH 107'}, {'days': 'T', 'times': '0630pm-0930pm', 'dates': '06/09-07/28', 'location': 'DLH 107'}]",Robert A.  Hardy
55254,IN 0220,01,0.000,Perspective Techniques,"[{'days': 'MW', 'times': '0930am-1229pm', 'dates': '05/27-06/10', 'location': 'DLH 107'}, {'days': 'M', 'times': '0930am-1229pm', 'dates': '06/15-07/27', 'location': 'DLH 107'}]",Robert A.  Hardy
55255,IN 0220,02,3.000,Perspective Techniques,"[{'days': 'MW', 'times': '0930am-1229pm', 'dates': '05/27-06/10', 'location': 'DLH 107'}, {'days': 'M', 'times': '0930am-1229pm', 'dates': '06/15-07/27', 'location': 'DLH 107'}]",Robert A.  Hardy
55019,IL 0197,A,3.000,United Nations Security Council Crisis Simulation,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '05/20-05/27', 'location': 'CNS 200'}]",Janie L.  Leatherman
55333,IL 0298,JG,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/15', 'location': 'BY ARR '}]",Jermain   Griffin
55367,IL 0299,JL,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Janie L.  Leatherman
55386,MG 0391,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
55356,MG 0393,A,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
55223,MG 0400,01,3.000,Organizational Behavior,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-05/30', 'location': 'ONLINE '}]",Lisa   Stafford
55224,MG 0500,01,3.000,Leadership,"[{'days': 'MTWR', 'times': '0600pm-0930pm', 'dates': '08/17-08/29', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '08/17-08/29', 'location': 'DSB 112'}]",Lisa A.  Mainiero
55326,MG 0503,01,3.000,Legal and Ethical Environment of Business,"[{'days': 'MTWR', 'times': '0600pm-0930pm', 'dates': '05/18-05/21', 'location': 'DSB 115'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '05/23-05/30', 'location': 'DSB 108'}, {'days': 'TWRF', 'times': '0600pm-0930pm', 'dates': '05/26-05/29', 'location': 'DSB 115'}]",David P.  Schmidt
55233,MK 0101,A,3.000,Principles of Marketing,"[{'days': 'MTR', 'times': '0645pm-0955pm', 'dates': '06/01-06/25', 'location': 'DSB 109'}]",Gerald O.  Cavallo
55234,MK 0212,A,3.000,Consumer Behavior,"[{'days': 'MTWRF', 'times': '0100pm-0300pm', 'dates': '07/06-07/31', 'location': 'DSB 106'}]",John E.  Neal
55352,MK 0391,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
55363,MK 0393,A,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
55226,MK 0400,01,3.000,Marketing Management,"[{'days': '\xa0', 'times': 'TBA', 'dates': '08/17-08/29', 'location': 'ONLINE '}]",Gerald O.  Cavallo
55068,FT 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'RF', 'times': '0900am-0100pm', 'dates': '07/09-07/31', 'location': 'DMH 149'}]",Sooyeon   Lee-Garland
55069,FT 0447,01,3.000,Lifespan Human Development,"[{'days': 'TR', 'times': '0230pm-0900pm', 'dates': '05/19-06/02', 'location': 'CNS 101'}]",Virginia A.  Kelly
55071,FT 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'MW', 'times': '0430pm-0830pm', 'dates': '07/06-07/29', 'location': 'CNS 106'}]",Richard W.  Madwid
55072,FT 0550,01,3.000,Introduction to Marriage and Family Therapy,"[{'days': 'WR', 'times': '1000am-0500pm', 'dates': '06/03-06/04', 'location': 'CNS 208'}, {'days': 'MTW', 'times': '1000am-0500pm', 'dates': '06/08-06/10', 'location': 'CNS 208'}]",Maryann Hayes  LaBella
55073,FT 0552,01,3.000,Intervention in Structural and Strategic Family Therapy,"[{'days': 'MTWRF', 'times': '1000am-0500pm', 'dates': '05/18-05/22', 'location': 'CNS 204'}]",Rona   Preli
55074,FT 0553,01,3.000,Family Therapy Pre-Practicum,"[{'days': 'MTWRF', 'times': '0900am-0500pm', 'dates': '06/15-06/19', 'location': 'SWH 102'}]",Nicole B.  O'Brien
55116,FT 0559,01,3.000,Practicum in Family Therapy I,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '06/01-07/27', 'location': 'SWH 102'}]",Maryann Hayes  LaBella
55117,FT 0559,02,3.000,Practicum in Family Therapy I,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '06/04-07/30', 'location': 'SWH 102'}]",Christine B.  Walker
55076,FT 0560,01,3.000,Practicum in Family Therapy II,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '06/01-07/27', 'location': 'SWH 102'}]",Maryann Hayes  LaBella
55118,FT 0560,02,3.000,Practicum in Family Therapy II,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '06/04-07/30', 'location': 'SWH 102'}]",Christine B.  Walker
55120,FT 0565,01,3.000,"Ethical, Legal, and Professional Issues in Family Therapy","[{'days': 'MTWRF', 'times': '1000am-0500pm', 'dates': '06/03-06/09', 'location': 'CNS 101'}]",Ingeborg   Haug
55119,FT 0568C,01,3.000,Special Topics: Therapy with LGBTQ Clients,"[{'days': 'T', 'times': '0900am-0100pm', 'dates': '07/07-07/21', 'location': 'BNW 124'}, {'days': 'T', 'times': '0900am-1200pm', 'dates': '07/28-07/28', 'location': 'BNW 124'}]",Erica E.  Hartwell
55078,FT 0580,01,3.000,Internship in Family Therapy I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-07/28', 'location': 'BY ARR '}]",Nicole B.  O'Brien
55079,FT 0580,02,3.000,Internship in Family Therapy I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-07/28', 'location': 'BY ARR '}]",Rona   Preli
55020,MA 0011,A,3.000,Precalculus,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '07/06-07/31', 'location': 'BNW GR22'}]",Rosemary Milewski  Danaher
55021,MA 0017,01,3.000,Introduction to Probability and Statistics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/13-08/18', 'location': 'ONLINE '}]",Robert James  Parisi
55022,MA 0017,A,3.000,Introduction to Probability and Statistics,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/01-06/26', 'location': 'CNS 103'}]",Mary V.  Grant
55023,MA 0019,A,3.000,Introduction to Calculus,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '06/01-06/26', 'location': 'BNW GR22'}]",Daniel J.  Ryan
55024,MA 0019,B,3.000,Introduction to Calculus,"[{'days': 'MTR', 'times': '0645pm-0955pm', 'dates': '07/06-07/30', 'location': 'BNW 341'}]",Attila   Levai
55025,MA 0119,A,3.000,Applied Calculus I,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '06/01-06/26', 'location': 'MCA 204'}]",Edward T.  Giegengack
55026,MA 0120,A,3.000,Applied Calculus II,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '07/06-07/31', 'location': 'BNW 341'}]",Edward T.  Giegengack
55027,MA 0217,A,3.000,Accelerated Statistics,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/01-06/26', 'location': 'BNW GR22'}]",Rosemary Milewski  Danaher
55238,MA 0510,01,3.000,Foundations and Set Theory,"[{'days': 'TR', 'times': '0600pm-0930pm', 'dates': '05/28-06/30', 'location': 'BNW 254A'}]",Shirley A.  Wakin
55239,MA 0578,01,3.000,Mathematics of Financial Derivatives,"[{'days': 'MW', 'times': '0600pm-0930pm', 'dates': '05/27-07/02', 'location': 'BNW 127'}]",Alan   Anderson
55389,MA 0590,01,0.000,Capstone Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Stephen F.  Sawin
55407,MA 0590,02,0.000,Capstone Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Paul   Baginski
55388,MA 0599,01,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Stephen F.  Sawin
55298,ME 0320,A,3.000,Vibration Analysis,"[{'days': 'M', 'times': '0600pm-0930pm', 'dates': '05/18-08/03', 'location': 'BNW 139'}]",Rupan A.  Talukder
55299,ME 0354,A,3.000,Heat and Mass Transfer,"[{'days': 'T', 'times': '1230pm-0400pm', 'dates': '05/19-07/28', 'location': 'BNW GR22'}]",Shahrokh   Etemad
55300,ME 0362,A,3.000,Turbomachinery,"[{'days': 'W', 'times': '1230pm-0400pm', 'dates': '05/20-07/29', 'location': 'BNW GR22'}]",Shahrokh   Etemad
55310,ME 0410,01,3.000,Vibration Analysis,"[{'days': 'M', 'times': '0600pm-0930pm', 'dates': '05/18-08/03', 'location': 'BNW 139'}]",Rupan A.  Talukder
55311,ME 0452,01,3.000,Heat and Mass Transfer,"[{'days': 'T', 'times': '1230pm-0400pm', 'dates': '05/19-07/28', 'location': 'BNW GR22'}]",Shahrokh   Etemad
55312,ME 0453,01,3.000,Turbomachinery,"[{'days': 'W', 'times': '1230pm-0400pm', 'dates': '05/20-07/29', 'location': 'BNW GR22'}]",Shahrokh   Etemad
55364,ME 0550,01,3.000,Thesis I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Sriharsha   Srinivas Sundarram
55029,MU 0102,A,3.000,History and Development of Rock,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '05/20-05/27', 'location': 'JGS 25'}]",Brian Q.  Torff
55030,MU 0102,B,3.000,History and Development of Rock,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/06-07/17', 'location': 'JGS 25'}]",Brian Q.  Torff
55382,MU 0305,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Laura   Nash
55132,NS 0110,A,3.000,Introduction to Professional Nursing,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '05/29-06/05', 'location': 'SON 203'}, {'days': 'M', 'times': '0830am-1130am', 'dates': '06/08-06/08', 'location': 'SON 203'}]",Carole A.  Pomarico
55133,NS 0112,A,3.000,Healthcare Delivery Systems,"[{'days': 'M', 'times': '1230pm-0430pm', 'dates': '06/08-06/08', 'location': 'SON 203'}, {'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '06/09-06/16', 'location': 'SON 203'}]",Sally O.  Gerard
55134,NS 0112,B,3.000,Healthcare Delivery Systems,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-06/30', 'location': 'ONLINE '}]",Jessica   Planas
55135,NS 0270,A,4.000,Health Assessment,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '06/17-07/03', 'location': 'SON 203'}]",Mary M  Murphy
55136,NS 0270L,A,0.000,Health Assessment Lab,"[{'days': 'MTWRF', 'times': 'TBA', 'dates': '06/17-07/01', 'location': 'SON 214'}]",Mary M  Murphy
55137,NS 0272,A,4.000,Geriatric Nursing,"[{'days': 'RF', 'times': '0830am-0430pm', 'dates': '07/09-07/24', 'location': 'SON 203'}, {'days': 'T', 'times': '0830am-0430pm', 'dates': '07/28-07/28', 'location': 'SON 203'}]",Kathleen D.  Lovanio
55138,NS 0272C,A,0.000,Geriatric Nursing Clinical,"[{'days': 'MTW', 'times': '0700am-0200pm', 'dates': '07/13-07/22', 'location': 'JHE '}]",Susan N.  Bartos
55139,NS 0272C,B,0.000,Geriatric Nursing Clinical,"[{'days': 'MTW', 'times': '0700am-0200pm', 'dates': '07/13-07/22', 'location': 'LUDLW '}]",Sally   Dalton
55140,NS 0272C,C,0.000,Geriatric Nursing Clinical,"[{'days': 'MTW', 'times': '0700am-0200pm', 'dates': '07/13-07/22', 'location': 'LCH '}]",Rose   Iannino-Renz
55141,NS 0272C,D,0.000,Geriatric Nursing Clinical,"[{'days': 'MTW', 'times': '0700am-0200pm', 'dates': '07/13-07/22', 'location': 'LCH '}]",Mary Anne   Caserta
55142,NS 0272C,E,0.000,Geriatric Nursing Clinical,"[{'days': 'MTW', 'times': '0700am-0200pm', 'dates': '07/13-07/22', 'location': 'JHE '}]",Sandy Natalie  Cayo
55342,NS 0272C,F,0.000,Geriatric Nursing Clinical,"[{'days': 'MTW', 'times': '0700am-0200pm', 'dates': '07/13-07/22', 'location': 'TBA'}]",Sally O.  Gerard
55143,NS 0307,A,3.000,Fundamentals of Nursing Care,"[{'days': 'MTRF', 'times': '0830am-0430pm', 'dates': '08/06-08/24', 'location': 'SON 203'}]",Sally   Dalton
55144,NS 0307L,A,0.000,Fundamentals of Nursing Care Lab,"[{'days': '\xa0', 'times': '0830am-0430pm', 'dates': '08/06-08/24', 'location': 'SON 214'}]",Diane   Avery
55145,NS 0312,A,5.000,Medical Surgical Nursing I,"[{'days': 'MTWRF', 'times': '0830am-0130pm', 'dates': '05/27-06/30', 'location': 'MCA 107'}]",Suzanne T.  Chaplik
55146,NS 0312C,A,0.000,Medical Surgical Nursing I Clinical,"[{'days': '\xa0', 'times': '0700am-0300pm', 'dates': '06/02-06/25', 'location': 'BY ARR '}]",Diane   Avery
55147,NS 0321,A,3.000,Professional Nursing Leadership,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/19-08/21', 'location': 'BY ARR '}]",Karen H.  Burrows
55148,NS 0330,A,4.000,"Community, Public and Global Health Nursing","[{'days': 'MTWRF', 'times': '0830am-0330pm', 'dates': '05/18-05/26', 'location': 'SON 203'}]",Diana R.  Mager
55149,NS 0330C,A,0.000,"Community, Public and Global Health Nursing Clinical","[{'days': 'TW', 'times': '0830am-0330pm', 'dates': '06/02-06/17', 'location': 'BY ARR '}]",Kathleen D.  Lovanio
55150,NS 0330C,B,0.000,"Community, Public and Global Health Nursing Clinical","[{'days': 'RF', 'times': '0830am-0330pm', 'dates': '05/28-06/12', 'location': 'BY ARR '}]",Kathleen D.  Lovanio
55151,NS 0330C,C,0.000,"Community, Public and Global Health Nursing Clinical","[{'days': 'TW', 'times': '0830am-0330pm', 'dates': '06/02-06/17', 'location': 'BY ARR '}]",Maura   Byrnes-Casey
55152,NS 0330C,D,0.000,"Community, Public and Global Health Nursing Clinical","[{'days': 'RF', 'times': '0830am-0330pm', 'dates': '05/28-06/12', 'location': 'BY ARR '}]",Laura A.  Conklin
55153,NS 0330C,E,0.000,"Community, Public and Global Health Nursing Clinical","[{'days': '\xa0', 'times': 'TBA', 'dates': '06/20-06/28', 'location': 'NCRGUA '}]",Lydia H.  Greiner
55331,NS 0330C,F,0.000,"Community, Public and Global Health Nursing Clinical","[{'days': 'RF', 'times': '0830am-0330pm', 'dates': '05/28-06/12', 'location': 'BY ARR '}]",Katherine Marie  Saracino
55154,NS 0332,A,4.000,Transition to Professional Nursing,"[{'days': '\xa0', 'times': '0830am-0430pm', 'dates': '06/19-08/21', 'location': 'BY ARR '}]",Mary M  Murphy
55269,NS 0605,D01,3.000,Advanced Healthcare Policy,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/19-05/19', 'location': 'BNW 335'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/02-06/02', 'location': 'BNW 335'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/16-06/16', 'location': 'BNW 335'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '07/21-07/28', 'location': 'BNW 335'}]",Karen H.  Burrows
55270,NS 0605,D02,3.000,Advanced Healthcare Policy,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '05/18-05/18', 'location': 'BNW 333'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '06/01-06/01', 'location': 'BNW 333'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '06/29-06/29', 'location': 'BNW 333'}, {'days': 'R', 'times': '0500pm-0730pm', 'dates': '07/09-07/09', 'location': 'BNW 333'}]",Catherine   Winkler
55271,NS 0605,M01,3.000,Advanced Healthcare Policy,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/19-05/19', 'location': 'BNW 335'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/02-06/02', 'location': 'BNW 335'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/16-06/16', 'location': 'BNW 335'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '07/21-07/28', 'location': 'BNW 335'}]",Karen H.  Burrows
55272,NS 0611,D01,3.000,Clinical Prevention and Strategies for Change,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '05/18-05/18', 'location': 'NYS 101'}, {'days': 'T', 'times': '0900am-0300pm', 'dates': '05/19-05/19', 'location': 'NYS 101'}, {'days': 'T', 'times': '0500pm-0800pm', 'dates': '06/30-06/30', 'location': 'SON 203'}]",Diana R.  Mager
55273,NS 0611,D02,3.000,Clinical Prevention and Strategies for Change,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '05/18-05/18', 'location': 'NYS 101'}, {'days': 'T', 'times': '0900am-0300pm', 'dates': '05/19-05/19', 'location': 'NYS 101'}, {'days': 'T', 'times': '0500pm-0800pm', 'dates': '06/30-06/30', 'location': 'SON 203'}]",Diana R.  Mager
55274,NS 0612,D01,3.000,Research Translation for Clinical Practice,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '05/20-05/27', 'location': 'BNW 335'}, {'days': 'FS', 'times': '0900am-0300pm', 'dates': '06/05-06/06', 'location': 'BNW 335'}, {'days': 'FS', 'times': '0900am-0300pm', 'dates': '06/19-06/20', 'location': 'BNW 335'}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '07/01-07/08', 'location': 'BNW 335'}]",Eileen R.  O'Shea
55275,NS 0614,D01,3.000,Information Technology for Healthcare Improvement,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '05/20-05/20', 'location': 'BNW 139'}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '06/10-06/17', 'location': 'BNW 139'}]",Linda N.  Roney
55276,NS 0614,M01,3.000,Information Technology for Healthcare Improvement,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '05/20-05/20', 'location': 'BNW 139'}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '06/10-06/17', 'location': 'BNW 139'}]",Linda N.  Roney
55277,NS 0614,M02,3.000,Information Technology for Healthcare Improvement,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/19-05/19', 'location': 'BNW 137'}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/09-06/16', 'location': 'BNW 137'}]",Linda N.  Roney
55278,NS 0641,D01,3.000,Advanced Pharmacology,"[{'days': 'R', 'times': '0600pm-0830pm', 'dates': '05/21-06/25', 'location': 'SON 203'}]",Ralph V.  Tremaglio
55279,NS 0641,M01,3.000,Advanced Pharmacology,"[{'days': 'R', 'times': '0600pm-0830pm', 'dates': '05/21-06/25', 'location': 'SON 203'}]",Ralph V.  Tremaglio
55280,NS 0641,M02,3.000,Advanced Pharmacology,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/19-07/07', 'location': 'NOR '}]",Kathryn   Phillips
55281,NS 0644,D01,4.000,Practicum in Adult Health I,"[{'days': 'W', 'times': '0500pm-0830pm', 'dates': '05/20-05/20', 'location': 'SON 124'}, {'days': 'W', 'times': '0500pm-0830pm', 'dates': '06/17-06/17', 'location': 'SON 124'}, {'days': 'W', 'times': '0500pm-0830pm', 'dates': '07/22-07/22', 'location': 'SON 124'}, {'days': 'W', 'times': '0500pm-0830pm', 'dates': '08/19-08/19', 'location': 'SON 124'}]",Jaclyn Elizabeth  Conelius
55282,NS 0644,M01,4.000,Practicum in Adult Health I,"[{'days': 'W', 'times': '0500pm-0830pm', 'dates': '05/20-05/20', 'location': 'SON 124'}, {'days': 'W', 'times': '0500pm-0830pm', 'dates': '06/17-06/17', 'location': 'SON 124'}, {'days': 'W', 'times': '0500pm-0830pm', 'dates': '07/22-07/22', 'location': 'SON 124'}, {'days': 'W', 'times': '0500pm-0830pm', 'dates': '08/19-08/19', 'location': 'SON 124'}]",Jaclyn Elizabeth  Conelius
55283,NS 0652,D01,3.000,Mental Health Nursing of Individuals,"[{'days': 'T', 'times': '0900am-0300pm', 'dates': '05/19-05/19', 'location': 'BNW 236'}, {'days': 'TR', 'times': '0100pm-0600pm', 'dates': '05/21-05/28', 'location': 'BNW 236'}, {'days': 'R', 'times': '0100pm-0600pm', 'dates': '06/04-06/25', 'location': 'BNW 236'}, {'days': 'R', 'times': '0300pm-0600pm', 'dates': '07/16-07/16', 'location': 'BNW 236'}]",Kathleen A.  Wheeler
55284,NS 0652,M01,3.000,Mental Health Nursing of Individuals,"[{'days': 'T', 'times': '0900am-0300pm', 'dates': '05/19-05/19', 'location': 'BNW 236'}, {'days': 'TR', 'times': '0100pm-0600pm', 'dates': '05/21-05/28', 'location': 'BNW 236'}, {'days': 'R', 'times': '0100pm-0600pm', 'dates': '06/04-06/25', 'location': 'BNW 236'}, {'days': 'R', 'times': '0300pm-0600pm', 'dates': '07/16-07/16', 'location': 'BNW 236'}]",Kathleen A.  Wheeler
55285,NS 0666A,D01,4.000,Practicum I: PMHNP,"[{'days': 'R', 'times': '0200pm-0600pm', 'dates': '07/23-07/30', 'location': 'BNW 236'}, {'days': 'R', 'times': '0300pm-0600pm', 'dates': '08/06-08/06', 'location': 'BNW 236'}]",Kathleen A.  Wheeler
55286,NS 0666A,M01,4.000,Practicum I: PMHNP,"[{'days': 'R', 'times': '0200pm-0600pm', 'dates': '07/23-07/30', 'location': 'BNW 236'}, {'days': 'R', 'times': '0300pm-0600pm', 'dates': '08/06-08/06', 'location': 'BNW 236'}]",Kathleen A.  Wheeler
55287,NS 0670,D01,3.000,Human Anatomy and Physiology for Nurse Anesthetists,"[{'days': 'TR', 'times': '0100pm-0400pm', 'dates': '05/19-07/14', 'location': 'BNW 334'}]",Christine   Earls
55288,NS 0687,D01,1.000-6.000,DNP Immersion,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/21', 'location': 'BY ARR '}]",Joyce Muriel  Shea
55289,NS 0687,D02,1.000-6.000,DNP Immersion (NSAD),"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/21', 'location': 'BY ARR '}]",Nancy A.  Moriber
55357,NS 0698,01,6.000,DNP Clinical Pract / Ind Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/30', 'location': 'BY ARR '}]",Nancy A.  Moriber
55290,NSAN 0673,D01,3.000,Chemistry and Physics for Nurse Anesthetists,"[{'days': 'W', 'times': '1230pm-0330pm', 'dates': '05/18-08/21', 'location': 'BNW 334'}]",Nancy A.  Moriber
55291,NSAN 0675,D01,1.000,Clinical Orientation/Specialty Rotations,"[{'days': 'WR', 'times': '0700am-1200pm', 'dates': '05/18-08/21', 'location': 'SON 214'}]",Nancy A.  Moriber
55292,NSAN 0678,D01,2.000,Regional Anesthesia and Pain Management in Clinical Practice,"[{'days': 'W', 'times': '0100pm-0500pm', 'dates': '05/18-08/21', 'location': 'SON 214'}]",Steven Lewis  Belmont
55293,NSAN 0679,D01,1.000,Clinical Correlation Conference I,"[{'days': 'M', 'times': '0400pm-0600pm', 'dates': '05/18-08/21', 'location': 'BH '}]",John J.  Orazietti
55294,NSAN 0680,D01,2.000,Clinical Practicum III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/18-08/21', 'location': 'BH '}]",Nancy A.  Moriber
55295,NSAN 0687,D01,3.000,Principles of Nurse Anesthesia Practice II,"[{'days': 'MR', 'times': '0100pm-0330pm', 'dates': '05/18-07/31', 'location': 'BNW GR22'}, {'days': 'MR', 'times': '0100pm-0330pm', 'dates': '08/01-08/20', 'location': 'SON 214'}]",John J.  Orazietti
55235,OM 0101,01,3.000,Operations Management,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-07/10', 'location': 'ONLINE '}]",Xin Xin   He
55227,OM 0400,01,3.000,Operations and Supply Chain Management,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/29-07/23', 'location': 'ONLINE '}]",Patrick S.  Lee
55031,PH 0101,A,3.000,Introduction to Philosophy,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/06-07/17', 'location': 'DMH 231'}]",Kris F.  Sealey
55199,PH 0101,B,3.000,Introduction to Philosophy,"[{'days': 'MTR', 'times': '0645pm-0955pm', 'dates': '06/01-06/25', 'location': 'CNS 103'}]",Juniper A.  Alcorn
55033,PS 0015,A,3.000,General Physics I,"[{'days': 'MTWRF', 'times': '0830am-1030am', 'dates': '06/01-06/22', 'location': 'BNW 127'}, {'days': 'TWRF', 'times': '0830am-1030am', 'dates': '06/23-06/26', 'location': 'BNW 469'}]",Bidyut B.  Das
55034,PS 0015L,A,1.000,General Physics I Lab,"[{'days': 'MTWRF', 'times': '1040am-0145pm', 'dates': '06/01-06/26', 'location': 'BNW 162'}]",Bidyut B.  Das
55035,PS 0016,A,3.000,General Physics II,"[{'days': 'MTWRF', 'times': '0830am-1030am', 'dates': '07/06-07/31', 'location': 'BNW 341'}]",Bidyut B.  Das
55036,PS 0016L,A,1.000,General Physics II Lab,"[{'days': 'MTWRF', 'times': '1040am-0145pm', 'dates': '07/06-07/31', 'location': 'BNW 162'}]",Bidyut B.  Das
55201,PS 0078,01,3.000,The Nature of the Universe,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-07/10', 'location': 'ONLINE '}]",Joachim   Kuhn
55202,PS 0087,01,3.000,Fundamentals of Astronomy,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/13-08/21', 'location': 'ONLINE '}]",David   Heiden
55032,PO 0127,A,3.000,United Nations Security Council Crisis Simulation,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '05/20-05/27', 'location': 'CNS 200'}]",Janie L.  Leatherman
55200,PO 0133,01,3.000,United States Foreign Policy,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-07/10', 'location': 'ONLINE '}]",Lucrecia   Garcia Iommi
55083,PY 0099,02,0.000,Comprehensive Examination in School Psychology,"[{'days': 'F', 'times': '1000am-0200pm', 'dates': '05/22-05/22', 'location': 'CNS 301'}]",Paula   Gill Lopez
55037,PY 0101,01,3.000,General Psychology,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-07/17', 'location': 'ONLINE '}]",Judith   Primavera
55038,PY 0101,A,3.000,General Psychology,"[{'days': 'MTR', 'times': '0645pm-0955pm', 'dates': '06/01-06/25', 'location': 'BNW 131'}]",Jennifer L.  Claydon
55039,PY 0111,01,3.000,Developmental Psychology for Non-Majors,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/22-08/07', 'location': 'ONLINE '}]",Judith   Primavera
55040,PY 0121,01,3.000,Fundamentals of Social Psychology,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-07/10', 'location': 'ONLINE '}]",Michael Robert  Andreychik
