crn,catalog_id,section,credits,title,meetings,primary_instructor
34053,CN 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 203'}]",Stephaney S.  Morrison
34179,CN 0447,01,3.000,Lifespan Human Development,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/16-05/11', 'location': 'CNS 203'}]",Stephaney S.  Morrison
34054,CN 0455,01,3.000,Group Work: Theory and Practice,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 106'}, {'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 209'}]",Cynthia C.  Vail
34709,CN 0455,02,3.000,Group Work: Theory and Practice,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 15'}, {'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 2'}]",Robin Keating  Katzman
34098,CN 0457,01,3.000,Career Development: Theory and Practice,"[{'days': 'S', 'times': '0900am-0400pm', 'dates': '01/20-01/20', 'location': 'CNS 9'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '02/03-02/03', 'location': 'CNS 9'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '02/24-02/24', 'location': 'CNS 10'}]",Tara B.  Malone
34592,CN 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '01/16-05/11', 'location': 'CNS 202'}]",Jay C.  Taylor
34172,CN 0467,01,3.000,Assessment in Counseling,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 306'}]",Tracey   Robert
34442,CN 0500,01,3.000,Theories of Counseling and Psychotherapy,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 101'}]",Diana   Hulse
34715,CN 0531,01,3.000,"School Counseling: Procedures, Organization, and Evaluation","[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 208'}]",Stephaney S.  Morrison
34055,CN 0553,01,3.000,Counseling Relationships and Skills,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '01/16-05/11', 'location': 'DW G111'}]",JoAnn M.  O'Connell
34057,CN 0558,01,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '01/16-05/11', 'location': 'DW G101'}]",JoAnn M.  O'Connell
35045,CN 0558,02,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '01/16-05/11', 'location': 'DW G111'}]",Tracey   Robert
35938,CN 0558,03,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '01/16-05/11', 'location': 'DW G108'}]",Susan L.  Unger
34449,CN 0566,01,3.000,Research Methodology,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 204'}]",Erica E.  Hartwell
34716,CN 0585,01,3.000,Introduction to Clinical Supervision,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 209'}]",Diana   Hulse
34439,CN 0590C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/18', 'location': 'DW G101'}]",Holly D.  Mensching
35078,CN 0590C,02,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/18', 'location': 'DW G111'}]",Tracey   Robert
34803,CN 0590S,01,6.000,Internship: School Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'DW G105'}]",Pamela A.  Anderson
35415,CN 0590S,02,6.000,Internship: School Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'DW G108'}]",Daniel J.  Sullivan
35472,EC 0011,01,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'DMH 231'}]",Randall S.  Hiller
34091,EC 0012,01,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/16-05/01', 'location': 'DMH 350'}]",Hedieh   Shadmani
34092,EC 0012,02,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'CNS 305'}]",Gerald A.  McCloghry
34093,EC 0012,03,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'MCA 204'}]",Thomas Joseph  Murray
34094,EC 0012,04,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'DMH 348'}]",Kathryn A.  Nantz
34157,EC 0012,05,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'CNS 103'}]",Todd P.  Martin
34190,EC 0012,06,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'CNS 103'}]",Todd P.  Martin
34274,EC 0012,07,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'CNS 106'}]",Todd P.  Martin
34307,EC 0012,08,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'CNS 106'}]",Todd P.  Martin
34308,EC 0012,09,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'CNS 206'}]",Mark S.  Leclair
34382,EC 0012,10,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'DMH 349'}]",William F.  Vasquez Mazariegos
34554,EC 0012,11,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'LYL 227B'}]",Philip J.  Lane
34555,EC 0012,12,3.000,Introduction to Macroeconomics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/16-05/01', 'location': 'DMH 347'}]",Mark S.  Leclair
34678,EC 0012,13,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'CNS 305'}]",Gerald A.  McCloghry
34679,EC 0012,14,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'LYL 227B'}]",Philip J.  Lane
34680,EC 0012,15,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'LYL 227B'}]",Philip J.  Lane
34819,EC 0012,17,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'MCA 206'}]",Dina   Franceschi
35324,EC 0012,18,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'CNS 104'}]",Thomas Joseph  Murray
35325,EC 0012,19,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'DMH 349'}]",William F.  Vasquez Mazariegos
35936,EC 0012,20,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'CNS 202'}]",Kathryn A.  Nantz
35327,EC 0012,OL1,3.000,Introduction to Macroeconomics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '03/19-05/04', 'location': 'ONLINE '}]",William F.  Vasquez Mazariegos
35780,EC 0112,01,3.000,Economic Aspects of Current Social Problems: Global Water Issues,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'DMH 349'}]",William F.  Vasquez Mazariegos
35328,EC 0120,01,3.000,Environmental Economics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'MCA 206'}]",Dina   Franceschi
34840,EC 0150,01,3.000,Media Economics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'DMH 231'}]",Randall S.  Hiller
35329,EC 0152,01,3.000,Economics of Sport,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'MCA 204'}]",Thomas Joseph  Murray
35781,EC 0185,01,3.000,Regional Economic Development,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'DMH 350'}]",Mark S.  Leclair
34024,EC 0205,01,3.000,Intermediate Macroeconomic Theory,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'DMH 350'}]",Hedieh   Shadmani
34138,EC 0205,02,3.000,Intermediate Macroeconomic Theory,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'DMH 350'}]",Hedieh   Shadmani
34383,EC 0205L,01,1.000,Intermediate Macroeconomic Theory Lab,"[{'days': 'T', 'times': '0200pm-0250pm', 'dates': '01/16-05/01', 'location': 'DMH 241'}]",Hedieh   Shadmani
34969,EC 0231,01,3.000,International Trade,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'DMH 350'}]",Mark S.  Leclair
35785,EC 0276,01,3.000,Public Finance,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'CNS 104'}]",Thomas Joseph  Murray
36058,EC 0298,KN,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/01', 'location': 'BY ARR '}]",Kathryn A.  Nantz
35966,EC 0298,PL,1.000-3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/01', 'location': 'BY ARR '}]",Philip J.  Lane
34816,EC 0320,01,3.000,Financial Markets and Institutions,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'LYL 227B'}]",Philip J.  Lane
34025,EC 0380,01,3.000,Econometrics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'DMH 231'}]",Randall S.  Hiller
34317,ED 0200,01,3.000,"Explorations in Education: Introduction to Teaching, Learning, and Schooling","[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/16-05/01', 'location': 'CNS 10'}]",Romina A.  Pacheco
34191,ED 0241,01,3.000,Educational Psychology,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/16-05/11', 'location': 'CNS 103'}]",Deborah L.  Edelman
34026,ED 0329,01,3.000,Philosophy of Education: An Introduction,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/16-05/01', 'location': 'CNS 104'}]",Pierre W.  Orelus
34121,ED 0350,01,3.000,Special Learners in the Mainstream,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/16-05/01', 'location': 'CNS 6'}]",Michael L.  Rizzo
34806,ED 0401,01,1.000,K-12 Teaching Internship Seminar for Initital Certification Candidates,"[{'days': 'R', 'times': '0400pm-0445pm', 'dates': '01/18-01/18', 'location': 'CNS 15'}, {'days': 'R', 'times': '0400pm-0445pm', 'dates': '02/15-02/15', 'location': 'CNS 15'}, {'days': 'R', 'times': '0400pm-0445pm', 'dates': '03/08-03/08', 'location': 'CNS 15'}, {'days': 'R', 'times': '0400pm-0445pm', 'dates': '04/05-04/05', 'location': 'CNS 15'}, {'days': 'R', 'times': '0400pm-0445pm', 'dates': '05/03-05/03', 'location': 'CNS 15'}]",Terri L.  Germain-Williams
34060,ED 0429,01,3.000,Philosophical Foundations of Education,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 101'}]",Pierre W.  Orelus
34717,ED 0431,01,3.000,Extending Literacy in the Elementary School: Grades 3-6,"[{'days': 'M', 'times': '0800am-1030am', 'dates': '01/16-05/11', 'location': 'CNS 108'}]",Ryan P.  Colwell
35416,ED 0431,02,3.000,Extending Literacy in the Elementary School: Grades 3-6,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 208'}]",Ryan P.  Colwell
35046,ED 0442,01,3.000,Educational Psychology,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 10'}]",Barbara Lynn  Welles
34802,ED 0459,01,3.000,Developmental Reading in the Secondary School,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 108'}]",Bryan R.  Crandall
35417,ED 0499,01,3.000,Introduction to Educational Research,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/16-02/12', 'location': 'CNS 10'}, {'days': 'M', 'times': '0715pm-0915pm', 'dates': '03/05-03/05', 'location': 'CNS 10'}, {'days': 'M', 'times': '0715pm-0915pm', 'dates': '03/26-04/02', 'location': 'CNS 10'}, {'days': 'M', 'times': '0715pm-0915pm', 'dates': '05/07-05/07', 'location': 'CNS 10'}]",Barbara Lynn  Welles
34863,ED 0580,01,3.000,Directed Observations for Secondary DSAP Candidates: Part II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Bridget M.  Fine
35893,ED 0580,02,3.000,Directed Observations for Secondary DSAP Candidates: Part II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Bernadine   Krawczyk
35950,ED 0580,03,3.000,Directed Observations for Secondary DSAP Candidates: Part II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Michael A.  Camporiale
34078,ED 0581,01,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Pattie Richter  Hunt
34278,ED 0581,02,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Pattie Richter  Hunt
34279,ED 0581,03,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",James C.  McLaughlin
34587,ED 0581,04,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Bridget M.  Fine
35418,ED 0581,05,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Bernadine   Krawczyk
35487,ED 0581,06,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Vincent M.  Iezzi
35985,ED 0581,07,6.000,DirObs&Superv StuTch: Sec Math,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Angela V.  Swanepoel
34111,ED 0583,01,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Sarah F  Dzilinski
34588,ED 0583,02,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Barbara W.  Friedman
35894,ED 0583,03,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Frances A.  Calzetta
35895,ED 0583,04,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Allegra M.  Fitzgerald
35896,ED 0583,05,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Jennifer D.  Leffers
34112,ED 0584,01,3.000,Reflective Practice Seminar: Elementary Education,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 9'}]",Ryan P.  Colwell
34280,ED 0589,01,3.000,English Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 108'}]",Emily R.  Smith
35419,ED 0591,01,3.000,Mathematics Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 104'}]",Bernadine   Krawczyk
34589,ED 0592,01,3.000,Science Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 103'}]",Bridget M.  Fine
34281,ED 0594,01,3.000,Social Studies/History Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/16-05/11', 'location': 'CNS 204'}]",James C.  McLaughlin
36022,ED 0595,BC,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Bryan R.  Crandall
34061,MD 0400,OL1,3.000,Introduction to Educational Technology,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'ONLINE '}]",Joshua C.  Elliott
35900,MD 0403,OL1,3.000,The School Library I,"[{'days': '&nnbsp', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'ONLINE '}]",Patrick Michael  Egan
35901,MD 0406,OL1,3.000,Introduction to Reference,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'ONLINE '}]",Kathleen A.  McNeiece
35425,MD 0460,OL1,3.000,Principles of Instructional Development,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'ONLINE '}]",Joshua C.  Elliott
35426,MD 0470,OL1,3.000,Designing for Online Instruction,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'ONLINE '}]",Joshua C.  Elliott
35902,MD 0585,01,3.000,Capstone Experience,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'ONLINE '}]",Jay L.  Rozgonyi
35857,ECE 0411,01,3.000,Digital Signal Processing,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/16-05/11', 'location': 'BNW 333'}]",Jeffrey N.  Denenberg
34998,ECE 0479,01,3.000,Communication Systems,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'BNW 469'}]",Uma   Balaji
36023,ECE 0550,DL,3.000,Thesis I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Douglas A.  Lyon
35238,ECE 0550,UB,3.000,Thesis I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/11', 'location': 'BY ARR '}]",Uma   Balaji
35859,ECE 0591,01,3.000,Capstone Professional Project I,"[{'days': 'F', 'times': '0200pm-0430pm', 'dates': '01/16-05/11', 'location': 'BNW GR22'}]",Harvey   Hoffman
34220,EE 0221,01,3.000,Frequency Domain Circuit Analysis,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'BNW 127'}]",Uma   Balaji
35860,EE 0331,01,3.000,Analog Electronics Design,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'BNW 335'}]",Uma   Balaji
35861,EE 0331L,01,1.000,Analog Electronics Lab,"[{'days': 'R', 'times': '0630pm-0830pm', 'dates': '01/16-05/01', 'location': 'BNW 133'}]",Jeffrey N.  Denenberg
34999,EE 0379,01,3.000,Communication Systems,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'BNW 469'}]",Uma   Balaji
35240,EG 0060,01,3.000,STEM of Guitar,"[{'days': 'TF', 'times': '1230pm-0230pm', 'dates': '01/16-05/01', 'location': 'LYL 1'}]",Ryan A.  Munden
35241,EG 0130,01,3.000,Engineering Graphics I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'BNW 166'}]",Donald V.  Schaer
35242,EG 0130,02,3.000,Engineering Graphics I,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'BNW 166'}]",Donald V.  Schaer
35243,EG 0130,03,3.000,Engineering Graphics I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'BNW 166'}]",Donald V.  Schaer
35247,EG 0260,01,3.000,Robots,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'BNW 256'}]",Ryan A.  Munden
35248,EG 0300,01,3.000,Feedback Control Systems,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'BNW GR22'}]",Jeffrey N.  Denenberg
35249,EG 0305,01,3.000,Design of Mechatronics Systems,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/16-05/01', 'location': 'BNW 133'}]",Andrew   Judge
34798,EG 0391,01,3.000,Senior Design Project II,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/16-05/01', 'location': 'NHS 224'}]",Adrian S.  Rusu-Sprincenatu
36203,EG 0399,DB,1.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/16-05/01', 'location': 'BY ARR '}]",Djedjiga   Belfadel
34657,EN 0011,01,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'DMH 148'}]",Gale J.  Bellas
34001,EN 0012,01,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'DMH 349'}]",Matthew R.  Tullis
34002,EN 0012,02,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'CNS 306'}]",Elizabeth A.  Hilts
34003,EN 0012,03,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'DMH 331'}]",Lindsay K.  Ferrara
34004,EN 0012,04,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'CNS 101'}]",Timothy   Smith
34005,EN 0012,05,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/16-05/01', 'location': 'DMH 331'}]",Lizzie   Louis
34006,EN 0012,06,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/16-05/01', 'location': 'DMH 131'}]",Rebecca Louise  Dimyan
34007,EN 0012,07,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'CNS 303'}]",Christopher Grant  Madden
34008,EN 0012,08,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'NHS 411'}]",John E.  Burlinson
34009,EN 0012,09,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/16-05/01', 'location': 'MCA 107'}]",Marion M.  White
34010,EN 0012,10,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'CNS 208'}]",Marie B.  Cordell
34011,EN 0012,11,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'DMH 131'}]",Jill L.  Bodach
34012,EN 0012,12,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'MCA 107'}]",Mary C.  Linder
34013,EN 0012,13,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/16-05/01', 'location': 'CNS 208'}]",Marie B.  Cordell
34014,EN 0012,14,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'DMH 331'}]",Jill L.  Bodach
34016,EN 0012,15,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'DMH 331'}]",Michael Anthony  DeStefano
34017,EN 0012,16,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/16-05/01', 'location': 'CNS 104'}]",Serena   Jourdan
34018,EN 0012,17,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'DMH 349'}]",Brian W.  Hoover
34019,EN 0012,18,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'DMH 131'}]",Frank   Moliterno
34020,EN 0012,19,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'CNS 305'}]",Colin A.  Hosten
34021,EN 0012,20,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'BNW 334'}]",Kevin C.  Spinale
34022,EN 0012,21,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/16-05/01', 'location': 'DMH 331'}]",Lizzie   Louis
34023,EN 0012,22,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'MCA 107'}]",Marion M.  White
34027,EN 0012,23,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/16-05/01', 'location': 'MCA 204'}]",David   Legere
34064,EN 0012,24,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/16-05/01', 'location': 'DMH 331'}]",Jill L.  Bodach
34065,EN 0012,25,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/16-05/01', 'location': 'DMH 131'}]",Laura Marie  Marciano
34071,EN 0012,26,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/16-05/01', 'location': 'DMH 131'}]",Laura Marie  Marciano
34072,EN 0012,27,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'BNW 334'}]",Kevin C.  Spinale
34080,EN 0012,28,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/16-05/01', 'location': 'DMH 331'}]",Lindsay K.  Ferrara
34095,EN 0012,29,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/16-05/01', 'location': 'DMH 347'}]",Marie B.  Cordell
